age,annotation_id,annotator,created_at,expression,gender,id,image,lead_time,updated_at
adult,182,1,2024-06-26T20:24:27.475179Z,neutral_faces,male,683,/Users/almamidany/Desktop/labeled/neutral_faces/image0000919.jpg,4.689,2024-06-26T20:24:27.475205Z
adult,184,1,2024-06-26T20:24:38.840305Z,neutral_faces,male,685,/Users/almamidany/Desktop/labeled/neutral_faces/image0000936.jpg,4.679,2024-06-26T20:24:38.840332Z
child,186,1,2024-06-26T20:24:48.743158Z,neutral_faces,male,687,/Users/almamidany/Desktop/labeled/neutral_faces/image0001195.jpg,5.258,2024-06-26T20:24:48.743182Z
adult,188,1,2024-06-26T20:24:58.208472Z,neutral_faces,male,689,/Users/almamidany/Desktop/labeled/neutral_faces/image0001230.jpg,4.612,2024-06-26T20:24:58.208497Z
adult,190,1,2024-06-26T20:25:09.290412Z,neutral_faces,male,691,/Users/almamidany/Desktop/labeled/neutral_faces/image0001355.jpg,4.33,2024-06-26T20:25:09.290437Z
adult,192,1,2024-06-26T20:25:18.392200Z,neutral_faces,male,693,/Users/almamidany/Desktop/labeled/neutral_faces/image0001357.jpg,3.856,2024-06-26T20:25:18.392225Z
adult,193,1,2024-06-26T20:25:22.893831Z,neutral_faces,male,694,/Users/almamidany/Desktop/labeled/neutral_faces/image0001542.jpg,4.348,2024-06-26T20:25:22.893854Z
adult,194,1,2024-06-26T20:25:30.341777Z,neutral_faces,male,695,/Users/almamidany/Desktop/labeled/neutral_faces/image0001547.jpg,7.29,2024-06-26T20:25:30.341802Z
child,197,1,2024-06-26T20:25:45.244582Z,neutral_faces,male,698,/Users/almamidany/Desktop/labeled/neutral_faces/image0001769.jpg,3.75,2024-06-26T20:25:45.244607Z
adult,199,1,2024-06-26T20:25:54.876544Z,neutral_faces,male,700,/Users/almamidany/Desktop/labeled/neutral_faces/image0001989.jpg,5.116,2024-06-26T20:25:54.876567Z
adult,201,1,2024-06-26T20:26:05.393564Z,neutral_faces,male,702,/Users/almamidany/Desktop/labeled/neutral_faces/image0002098.jpg,4.458,2024-06-26T20:26:05.393587Z
adult,202,1,2024-06-26T20:26:15.790130Z,neutral_faces,male,703,/Users/almamidany/Desktop/labeled/neutral_faces/image0002263.jpg,10.242,2024-06-26T20:26:15.790152Z
adult,203,1,2024-06-26T20:26:19.976447Z,neutral_faces,male,704,/Users/almamidany/Desktop/labeled/neutral_faces/image0002303.jpg,4.02,2024-06-26T20:26:19.976472Z
senior,205,1,2024-06-26T20:26:29.590424Z,neutral_faces,male,706,/Users/almamidany/Desktop/labeled/neutral_faces/image0002471.jpg,4.43,2024-06-26T20:26:29.590449Z
teenager,207,1,2024-06-26T20:26:38.791092Z,neutral_faces,male,708,/Users/almamidany/Desktop/labeled/neutral_faces/image0002502.jpg,3.965,2024-06-26T20:26:38.791123Z
adult,209,1,2024-06-26T20:26:48.155937Z,neutral_faces,male,710,/Users/almamidany/Desktop/labeled/neutral_faces/image0002895.jpg,4.963,2024-06-26T20:26:48.155961Z
adult,210,1,2024-06-26T20:39:47.088675Z,neutral_faces,male,711,/Users/almamidany/Desktop/labeled/neutral_faces/image0002897.jpg,778.743,2024-06-26T20:39:47.088702Z
adult,211,1,2024-06-26T20:39:52.185186Z,neutral_faces,male,712,/Users/almamidany/Desktop/labeled/neutral_faces/image0002931.jpg,4.933,2024-06-26T20:39:52.185210Z
adult,212,1,2024-06-26T20:39:57.433848Z,neutral_faces,male,713,/Users/almamidany/Desktop/labeled/neutral_faces/image0003143.jpg,5.103,2024-06-26T20:39:57.433873Z
adult,214,1,2024-06-26T20:40:09.631164Z,neutral_faces,male,715,/Users/almamidany/Desktop/labeled/neutral_faces/image0003184.jpg,4.723,2024-06-26T20:40:09.631187Z
adult,216,1,2024-06-26T20:40:19.917613Z,neutral_faces,male,717,/Users/almamidany/Desktop/labeled/neutral_faces/image0003193.jpg,5.217,2024-06-26T20:40:19.917636Z
adult,217,1,2024-06-26T20:40:24.567288Z,neutral_faces,male,718,/Users/almamidany/Desktop/labeled/neutral_faces/image0003195.jpg,4.506,2024-06-26T20:40:24.567311Z
senior,218,1,2024-06-26T20:40:29.350891Z,neutral_faces,male,719,/Users/almamidany/Desktop/labeled/neutral_faces/image0003219.jpg,4.634,2024-06-26T20:40:29.350914Z
adult,220,1,2024-06-26T20:40:38.133006Z,neutral_faces,male,721,/Users/almamidany/Desktop/labeled/neutral_faces/image0003344.jpg,4.47,2024-06-26T20:40:38.133032Z
adult,222,1,2024-06-26T20:40:48.198067Z,neutral_faces,male,723,/Users/almamidany/Desktop/labeled/neutral_faces/image0003383.jpg,4.516,2024-06-26T20:40:48.198092Z
adult,226,1,2024-06-26T20:41:05.250299Z,neutral_faces,male,727,/Users/almamidany/Desktop/labeled/neutral_faces/image0003608.jpg,4.382,2024-06-26T20:41:05.250324Z
adult,227,1,2024-06-26T20:41:09.851740Z,neutral_faces,male,728,/Users/almamidany/Desktop/labeled/neutral_faces/image0003619.jpg,4.45,2024-06-26T20:41:09.851763Z
senior,228,1,2024-06-26T20:41:14.332131Z,neutral_faces,male,729,/Users/almamidany/Desktop/labeled/neutral_faces/image0003747.jpg,4.331,2024-06-26T20:41:14.332157Z
adult,230,1,2024-06-26T20:42:16.297809Z,neutral_faces,male,731,/Users/almamidany/Desktop/labeled/neutral_faces/image0003755.jpg,6.205,2024-06-26T20:42:16.297836Z
adult,232,1,2024-06-26T20:42:28.114989Z,neutral_faces,male,733,/Users/almamidany/Desktop/labeled/neutral_faces/image0003816.jpg,6.534,2024-06-26T20:42:28.115013Z
senior,234,1,2024-06-26T20:42:37.915537Z,neutral_faces,male,735,/Users/almamidany/Desktop/labeled/neutral_faces/image0004229.jpg,4.163,2024-06-26T20:42:37.915561Z
adult,238,1,2024-06-26T20:42:58.280856Z,neutral_faces,male,739,/Users/almamidany/Desktop/labeled/neutral_faces/image0004558.jpg,4.181,2024-06-26T20:42:58.280881Z
adult,239,1,2024-06-26T20:43:04.999469Z,neutral_faces,male,740,/Users/almamidany/Desktop/labeled/neutral_faces/image0004600.jpg,6.567,2024-06-26T20:43:04.999532Z
teenager,240,1,2024-06-26T20:43:09.496095Z,neutral_faces,male,741,/Users/almamidany/Desktop/labeled/neutral_faces/image0004748.jpg,4.327,2024-06-26T20:43:09.496120Z
adult,241,1,2024-06-26T20:43:13.814362Z,neutral_faces,male,742,/Users/almamidany/Desktop/labeled/neutral_faces/image0004765.jpg,4.157,2024-06-26T20:43:13.814385Z
adult,242,1,2024-06-26T20:43:17.761656Z,neutral_faces,male,743,/Users/almamidany/Desktop/labeled/neutral_faces/image0004772.jpg,3.801,2024-06-26T20:43:17.761683Z
adult,243,1,2024-06-26T20:43:21.813631Z,neutral_faces,male,744,/Users/almamidany/Desktop/labeled/neutral_faces/image0004823.jpg,3.901,2024-06-26T20:43:21.813654Z
adult,248,1,2024-06-26T20:43:49.278914Z,neutral_faces,male,749,/Users/almamidany/Desktop/labeled/neutral_faces/image0005133.jpg,9.233,2024-06-26T20:43:49.278938Z
adult,249,1,2024-06-26T20:43:53.895890Z,neutral_faces,male,750,/Users/almamidany/Desktop/labeled/neutral_faces/image0005242.jpg,4.459,2024-06-26T20:43:53.895915Z
senior,252,1,2024-06-26T20:44:07.326580Z,neutral_faces,male,753,/Users/almamidany/Desktop/labeled/neutral_faces/image0005331.jpg,4.494,2024-06-26T20:44:07.326605Z
adult,254,1,2024-06-26T20:44:32.777063Z,neutral_faces,male,755,/Users/almamidany/Desktop/labeled/neutral_faces/image0005481.jpg,21.36,2024-06-26T20:44:32.777086Z
teenager,255,1,2024-06-26T20:46:11.871706Z,neutral_faces,male,756,/Users/almamidany/Desktop/labeled/neutral_faces/image0005494.jpg,98.898,2024-06-26T20:46:11.871729Z
teenager,256,1,2024-06-26T20:46:16.207987Z,neutral_faces,male,757,/Users/almamidany/Desktop/labeled/neutral_faces/image0005520.jpg,4.178,2024-06-26T20:46:16.208014Z
adult,258,1,2024-06-26T20:46:27.509207Z,neutral_faces,male,759,/Users/almamidany/Desktop/labeled/neutral_faces/image0005694.jpg,7.131,2024-06-26T20:46:27.509232Z
