age,annotation_id,annotator,created_at,expression,gender,id,image,lead_time,updated_at
adult,414,1,2024-06-26T22:22:06.703176Z,focused_faces,male,915,/Users/almamidany/Desktop/labeled/focused_faces/image0001822.jpg,5.047,2024-06-26T22:22:06.703200Z
adult,418,1,2024-06-26T22:22:30.785679Z,focused_faces,male,919,/Users/almamidany/Desktop/labeled/focused_faces/image0001928.jpg,5.061,2024-06-26T22:22:30.785704Z
adult,422,1,2024-06-26T22:23:05.504894Z,focused_faces,male,923,/Users/almamidany/Desktop/labeled/focused_faces/image0002287.jpg,8.024,2024-06-26T22:23:05.504920Z
adult,423,1,2024-06-26T22:23:11.222556Z,focused_faces,female,924,/Users/almamidany/Desktop/labeled/focused_faces/image0002376.jpg,5.547,2024-06-26T22:23:11.222582Z
adult,424,1,2024-06-26T22:23:19.033002Z,focused_faces,female,925,/Users/almamidany/Desktop/labeled/focused_faces/image0002394.jpg,7.653,2024-06-26T22:23:19.033027Z
adult,426,1,2024-06-26T22:23:28.550890Z,focused_faces,female,927,/Users/almamidany/Desktop/labeled/focused_faces/image0002537.jpg,5.148,2024-06-26T22:23:28.550914Z
adult,429,1,2024-06-26T22:23:44.270380Z,focused_faces,male,930,/Users/almamidany/Desktop/labeled/focused_faces/image0002741.jpg,5.029,2024-06-26T22:23:44.270405Z
adult,430,1,2024-06-26T22:23:49.116179Z,focused_faces,male,931,/Users/almamidany/Desktop/labeled/focused_faces/image0002763.jpg,4.69,2024-06-26T22:23:49.116203Z
adult,431,1,2024-06-26T22:23:53.138885Z,focused_faces,female,932,/Users/almamidany/Desktop/labeled/focused_faces/image0002776.jpg,3.857,2024-06-26T22:23:53.138914Z
adult,435,1,2024-06-26T22:24:13.268371Z,focused_faces,male,936,/Users/almamidany/Desktop/labeled/focused_faces/image0002880.jpg,5.252,2024-06-26T22:24:13.268395Z
adult,436,1,2024-06-26T22:24:17.549591Z,focused_faces,male,937,/Users/almamidany/Desktop/labeled/focused_faces/image0002919.jpg,4.125,2024-06-26T22:24:17.549616Z
adult,438,1,2024-06-26T22:24:37.569998Z,focused_faces,male,939,/Users/almamidany/Desktop/labeled/focused_faces/image0003062.jpg,15.011,2024-06-26T22:24:37.570022Z
adult,439,1,2024-06-26T22:24:48.503781Z,focused_faces,male,940,/Users/almamidany/Desktop/labeled/focused_faces/image0003069.jpg,10.567,2024-06-26T22:24:48.503825Z
adult,440,1,2024-06-26T22:24:55.933504Z,focused_faces,male,941,/Users/almamidany/Desktop/labeled/focused_faces/image0003076.jpg,7.221,2024-06-26T22:24:55.933542Z
adult,441,1,2024-06-26T22:25:00.533849Z,focused_faces,male,942,/Users/almamidany/Desktop/labeled/focused_faces/image0003104.jpg,4.439,2024-06-26T22:25:00.533872Z
adult,442,1,2024-06-26T22:25:08.199600Z,focused_faces,male,943,/Users/almamidany/Desktop/labeled/focused_faces/image0003371.jpg,7.509,2024-06-26T22:25:08.199625Z
adult,443,1,2024-06-26T22:25:15.849415Z,focused_faces,male,944,/Users/almamidany/Desktop/labeled/focused_faces/image0003419.jpg,7.488,2024-06-26T22:25:15.849440Z
adult,445,1,2024-06-26T22:25:26.101524Z,focused_faces,male,946,/Users/almamidany/Desktop/labeled/focused_faces/image0003557.jpg,5.376,2024-06-26T22:25:26.101547Z
adult,446,1,2024-06-26T22:25:34.767519Z,focused_faces,male,947,/Users/almamidany/Desktop/labeled/focused_faces/image0003580.jpg,8.498,2024-06-26T22:25:34.767543Z
adult,447,1,2024-06-26T22:25:40.881657Z,focused_faces,female,948,/Users/almamidany/Desktop/labeled/focused_faces/image0003582.jpg,5.946,2024-06-26T22:25:40.881681Z
adult,448,1,2024-06-26T22:25:45.965398Z,focused_faces,female,949,/Users/almamidany/Desktop/labeled/focused_faces/image0003586.jpg,4.928,2024-06-26T22:25:45.965424Z
adult,449,1,2024-06-26T22:25:50.982546Z,focused_faces,female,950,/Users/almamidany/Desktop/labeled/focused_faces/image0003592.jpg,4.857,2024-06-26T22:25:50.982571Z
adult,451,1,2024-06-26T22:26:02.647505Z,focused_faces,male,952,/Users/almamidany/Desktop/labeled/focused_faces/image0003633.jpg,4.589,2024-06-26T22:26:02.647530Z
adult,452,1,2024-06-26T22:26:06.846792Z,focused_faces,male,953,/Users/almamidany/Desktop/labeled/focused_faces/image0003673.jpg,4.042,2024-06-26T22:26:06.846817Z
adult,453,1,2024-06-26T22:26:12.667218Z,focused_faces,male,954,/Users/almamidany/Desktop/labeled/focused_faces/image0003719.jpg,5.662,2024-06-26T22:26:12.667242Z
adult,455,1,2024-06-26T22:26:22.432375Z,focused_faces,male,956,/Users/almamidany/Desktop/labeled/focused_faces/image0003784.jpg,3.99,2024-06-26T22:26:22.432400Z
adult,456,1,2024-06-26T22:26:34.898729Z,focused_faces,male,957,/Users/almamidany/Desktop/labeled/focused_faces/image0003787.jpg,12.306,2024-06-26T22:26:34.898754Z
adult,458,1,2024-06-26T22:26:52.657050Z,focused_faces,male,959,/Users/almamidany/Desktop/labeled/focused_faces/image0003942.jpg,12.274,2024-06-26T22:26:52.657077Z
adult,459,1,2024-06-26T22:26:56.896770Z,focused_faces,female,960,/Users/almamidany/Desktop/labeled/focused_faces/image0004000.jpg,4.067,2024-06-26T22:26:56.896794Z
adult,460,1,2024-06-26T22:27:01.779840Z,focused_faces,male,961,/Users/almamidany/Desktop/labeled/focused_faces/image0004001.jpg,4.723,2024-06-26T22:27:01.779865Z
adult,461,1,2024-06-26T22:27:06.533341Z,focused_faces,male,962,/Users/almamidany/Desktop/labeled/focused_faces/image0004158.jpg,4.589,2024-06-26T22:27:06.533368Z
